#id  @ time(ms)          message
1  1565570   routing_drop: tcp no route to off-link destination 44
16  1565638   new_hop:
21  1565643   mac_num_tx: 1 seq: 47 src: 36 dest: 19
11  1565659   new_hop:
16  1565664   mac_num_tx: 1 seq: 47 src: 36 dest: 19
18  1565789   rpl_dio: send
6  1565795   new_hop:
11  1565799   mac_num_tx: 1 seq: 47 src: 36 dest: 19
1  1565808   new_hop:
6  1565813   mac_num_tx: 1 seq: 47 src: 36 dest: 19
7  1565861   new_hop:
1  1565866   mac_num_tx: 1 seq: 47 src: 36 dest: 19
8  1565905   new_hop:
7  1565910   mac_num_tx: 1 seq: 47 src: 36 dest: 19
13  1566026   new_hop:
8  1566030   mac_num_tx: 1 seq: 47 src: 36 dest: 19
14  1566146   new_hop:
13  1566151   mac_num_tx: 1 seq: 47 src: 36 dest: 19
41  1566250   HRPL: ============ (RPL ROUTING) ===========
41  1566253   app_send: seq: 47 to: 29 
19  1566262   new_hop:
14  1566268   mac_num_tx: 1 seq: 47 src: 36 dest: 19
10  1566268   rpl_dio: send
19  1566272   app_recv: seq: 47 hops: 12 sugg_etx: 0 actual_etx: 12 src: 36 dest: 19
21  1566274   new_hop:
36  1566274   new_hop:
22  1566278   mac_num_tx: 1 seq: 47 src: 22 dest: 44
41  1566278   mac_num_tx: 1 seq: 47 src: 41 dest: 29
31  1566367   new_hop:
36  1566372   mac_num_tx: 1 seq: 47 src: 41 dest: 29
16  1566386   new_hop:
21  1566391   mac_num_tx: 1 seq: 47 src: 22 dest: 44
11  1566408   new_hop:
16  1566412   mac_num_tx: 1 seq: 47 src: 22 dest: 44
26  1566434   new_hop:
31  1566439   mac_num_tx: 1 seq: 47 src: 41 dest: 29
21  1566524   new_hop:
26  1566529   mac_num_tx: 1 seq: 47 src: 41 dest: 29
6  1566547   new_hop:
11  1566552   mac_num_tx: 1 seq: 47 src: 22 dest: 44
1  1566561   new_hop:
6  1566566   mac_num_tx: 1 seq: 47 src: 22 dest: 44
1  1566570   routing_drop: tcp no route to off-link destination 44
16  1566637   new_hop:
21  1566642   mac_num_tx: 1 seq: 47 src: 41 dest: 29
11  1566662   new_hop:
16  1566667   mac_num_tx: 1 seq: 47 src: 41 dest: 29
6  1566798   new_hop:
11  1566803   mac_num_tx: 1 seq: 47 src: 41 dest: 29
1  1566812   new_hop:
6  1566816   mac_num_tx: 1 seq: 47 src: 41 dest: 29
1  1566820   routing_drop: tcp no route to off-link destination 29
12  1567092   HRPL: ============ (RPL ROUTING) ===========
12  1567095   app_send: seq: 47 to: 19 
7  1567234   new_hop:
12  1567239   mac_num_tx: 1 seq: 47 src: 12 dest: 19
8  1567282   new_hop:
7  1567286   mac_num_tx: 1 seq: 47 src: 12 dest: 19
27  1567341   HRPL: ============ (RPL ROUTING) ===========
27  1567345   app_send: seq: 47 to: 4 
22  1567384   new_hop:
27  1567389   mac_num_tx: 1 seq: 47 src: 27 dest: 4
13  1567398   new_hop:
8  1567404   mac_num_tx: 1 seq: 47 src: 12 dest: 19
33  1567501   rpl_dio: send
14  1567522   new_hop:
21  1567524   new_hop:
13  1567527   mac_num_tx: 1 seq: 47 src: 12 dest: 19
22  1567528   mac_num_tx: 1 seq: 47 src: 27 dest: 4
38  1567545   #L 33 1
16  1567637   new_hop:
19  1567639   new_hop:
21  1567641   mac_num_tx: 1 seq: 47 src: 27 dest: 4
14  1567644   mac_num_tx: 1 seq: 47 src: 12 dest: 19
19  1567648   app_recv: seq: 47 hops: 5 sugg_etx: 0 actual_etx: 5 src: 12 dest: 19
11  1567662   new_hop:
16  1567666   mac_num_tx: 1 seq: 47 src: 27 dest: 4
6  1567798   new_hop:
11  1567802   mac_num_tx: 1 seq: 47 src: 27 dest: 4
1  1567811   new_hop:
6  1567816   mac_num_tx: 1 seq: 47 src: 27 dest: 4
2  1567841   new_hop:
47  1567842   HRPL: ============ (RPL ROUTING) ===========
1  1567846   mac_num_tx: 1 seq: 47 src: 27 dest: 4
47  1567846   app_send: seq: 47 to: 39 
46  1567916   new_hop:
47  1567920   mac_num_tx: 1 seq: 47 src: 47 dest: 39
3  1567969   new_hop:
2  1567973   mac_num_tx: 1 seq: 47 src: 27 dest: 4
4  1567998   new_hop:
3  1568002   mac_num_tx: 1 seq: 47 src: 27 dest: 4
4  1568007   app_recv: seq: 47 hops: 9 sugg_etx: 0 actual_etx: 9 src: 27 dest: 4
41  1568021   new_hop:
46  1568025   mac_num_tx: 1 seq: 47 src: 47 dest: 39
36  1568148   new_hop:
41  1568153   mac_num_tx: 1 seq: 47 src: 47 dest: 39
31  1568246   new_hop:
36  1568250   mac_num_tx: 1 seq: 47 src: 47 dest: 39
26  1568309   new_hop:
31  1568313   mac_num_tx: 1 seq: 47 src: 47 dest: 39
21  1568399   new_hop:
26  1568403   mac_num_tx: 1 seq: 47 src: 47 dest: 39
16  1568512   new_hop:
21  1568516   mac_num_tx: 1 seq: 47 src: 47 dest: 39
11  1568537   new_hop:
16  1568541   mac_num_tx: 1 seq: 47 src: 47 dest: 39
18  1568597   HRPL: ============ (RPL ROUTING) ===========
18  1568601   app_send: seq: 47 to: 29 
23  1568637   new_hop:
18  1568641   mac_num_tx: 1 seq: 47 src: 18 dest: 29
24  1568654   new_hop:
23  1568658   mac_num_tx: 1 seq: 47 src: 18 dest: 29
6  1568673   new_hop:
11  1568677   mac_num_tx: 1 seq: 47 src: 47 dest: 39
1  1568686   new_hop:
6  1568691   mac_num_tx: 1 seq: 47 src: 47 dest: 39
1  1568695   routing_drop: tcp no route to off-link destination 39
29  1568698   new_hop:
24  1568702   mac_num_tx: 1 seq: 47 src: 18 dest: 29
29  1568707   app_recv: seq: 47 hops: 3 sugg_etx: 0 actual_etx: 3 src: 18 dest: 29
48  1569380   rpl_dio: send
32  1569858   rpl_dio: send
30  1571232   #L 25 0
30  1571234   rpl_dao: send
30  1571324   rpl_dio: send
37  1572052   HRPL: ============ (RPL ROUTING) ===========
37  1572056   app_send: seq: 47 to: 49 
32  1572156   new_hop:
37  1572160   mac_num_tx: 1 seq: 47 src: 37 dest: 49
31  1572246   new_hop:
32  1572250   mac_num_tx: 1 seq: 47 src: 37 dest: 49
26  1572309   new_hop:
31  1572313   mac_num_tx: 1 seq: 47 src: 37 dest: 49
21  1572399   new_hop:
26  1572403   mac_num_tx: 1 seq: 47 src: 37 dest: 49
16  1572511   new_hop:
21  1572516   mac_num_tx: 1 seq: 47 src: 37 dest: 49
11  1572533   new_hop:
16  1572537   mac_num_tx: 1 seq: 47 src: 37 dest: 49
6  1572673   new_hop:
11  1572677   mac_num_tx: 1 seq: 47 src: 37 dest: 49
1  1572686   new_hop:
6  1572691   mac_num_tx: 1 seq: 47 src: 37 dest: 49
1  1572695   routing_drop: tcp no route to off-link destination 49
38  1572830   HRPL: ============ (RPL ROUTING) ===========
38  1572833   app_send: seq: 47 to: 35 
33  1572941   new_hop:
38  1572946   mac_num_tx: 1 seq: 47 src: 38 dest: 35
28  1573050   new_hop:
33  1573055   mac_num_tx: 1 seq: 47 src: 38 dest: 35
23  1573140   new_hop:
28  1573144   mac_num_tx: 1 seq: 47 src: 38 dest: 35
24  1573275   new_hop:
23  1573280   mac_num_tx: 1 seq: 47 src: 38 dest: 35
29  1573323   new_hop:
24  1573328   mac_num_tx: 1 seq: 47 src: 38 dest: 35
34  1573462   new_hop:
29  1573467   mac_num_tx: 1 seq: 47 src: 38 dest: 35
35  1573552   new_hop:
34  1573557   mac_num_tx: 1 seq: 47 src: 38 dest: 35
35  1573562   app_recv: seq: 47 hops: 7 sugg_etx: 0 actual_etx: 7 src: 38 dest: 35
35  1573564   rpl_dio: send
45  1573816   rpl_dio: send
50  1573923   #L 45 1
32  1574299   HRPL: ============ (RPL ROUTING) ===========
32  1574303   app_send: seq: 47 to: 44 
31  1574369   new_hop:
32  1574374   mac_num_tx: 1 seq: 47 src: 32 dest: 44
24  1574422   rpl_dao: send
26  1574436   new_hop:
31  1574440   mac_num_tx: 1 seq: 47 src: 32 dest: 44
21  1574526   new_hop:
26  1574530   mac_num_tx: 1 seq: 47 src: 32 dest: 44
16  1574639   new_hop:
21  1574644   mac_num_tx: 1 seq: 47 src: 32 dest: 44
11  1574660   new_hop:
16  1574664   mac_num_tx: 1 seq: 47 src: 32 dest: 44
23  1574784   rpl_dao: send
6  1574796   new_hop:
11  1574800   mac_num_tx: 1 seq: 47 src: 32 dest: 44
1  1574809   new_hop:
6  1574814   mac_num_tx: 1 seq: 47 src: 32 dest: 44
1  1574818   routing_drop: tcp no route to off-link destination 44
17  1574999   HRPL: ============ (RPL ROUTING) ===========
17  1575002   app_send: seq: 47 to: 39 
49  1575033   rpl_dao: send
18  1575057   new_hop:
17  1575062   mac_num_tx: 1 seq: 47 src: 17 dest: 39
46  1575088   HRPL: ============ (RPL ROUTING) ===========
46  1575092   app_send: seq: 47 to: 34 
23  1575139   new_hop:
44  1575142   rpl_dao: send
18  1575144   mac_num_tx: 1 seq: 47 src: 17 dest: 39
18  1575147   rpl_dao: send
41  1575147   new_hop:
46  1575151   mac_num_tx: 1 seq: 47 src: 46 dest: 34
39  1575206   rpl_dao: send
36  1575271   new_hop:
24  1575275   new_hop:
41  1575275   mac_num_tx: 1 seq: 47 src: 46 dest: 34
23  1575279   mac_num_tx: 1 seq: 47 src: 17 dest: 39
29  1575322   new_hop:
24  1575327   mac_num_tx: 1 seq: 47 src: 17 dest: 39
31  1575368   new_hop:
36  1575373   mac_num_tx: 1 seq: 47 src: 46 dest: 34
26  1575435   new_hop:
31  1575440   mac_num_tx: 1 seq: 47 src: 46 dest: 34
21  1575525   new_hop:
26  1575530   mac_num_tx: 1 seq: 47 src: 46 dest: 34
16  1575638   new_hop:
21  1575643   mac_num_tx: 1 seq: 47 src: 46 dest: 34
11  1575659   new_hop:
16  1575664   mac_num_tx: 1 seq: 47 src: 46 dest: 34
6  1575799   new_hop:
11  1575803   mac_num_tx: 1 seq: 47 src: 46 dest: 34
1  1575812   new_hop:
6  1575817   mac_num_tx: 1 seq: 47 src: 46 dest: 34
1  1575821   routing_drop: tcp no route to off-link destination 34
21  1576229   HRPL: ============ (RPL ROUTING) ===========
21  1576232   app_send: seq: 47 to: 9 
16  1576265   new_hop:
21  1576270   mac_num_tx: 1 seq: 47 src: 21 dest: 9
33  1576271   HRPL: ============ (RPL ROUTING) ===========
33  1576274   app_send: seq: 47 to: 4 
11  1576286   new_hop:
16  1576290   mac_num_tx: 1 seq: 47 src: 21 dest: 9
34  1576335   new_hop:
29  1576340   mac_num_tx: 8 seq: 47 src: 17 dest: 39
6  1576422   new_hop:
11  1576426   mac_num_tx: 1 seq: 47 src: 21 dest: 9
1  1576435   new_hop:
6  1576440   mac_num_tx: 1 seq: 47 src: 21 dest: 9
28  1576443   HRPL: ============ (RPL ROUTING) ===========
28  1576447   app_send: seq: 47 to: 14 
39  1576455   new_hop:
34  1576460   mac_num_tx: 1 seq: 47 src: 17 dest: 39
39  1576465   app_recv: seq: 47 hops: 6 sugg_etx: 0 actual_etx: 6 src: 17 dest: 39
7  1576485   new_hop:
1  1576489   mac_num_tx: 1 seq: 47 src: 21 dest: 9
8  1576532   new_hop:
7  1576537   mac_num_tx: 1 seq: 47 src: 21 dest: 9
28  1576551   new_hop:
33  1576556   mac_num_tx: 1 seq: 47 src: 33 dest: 4
9  1576591   new_hop:
8  1576596   mac_num_tx: 1 seq: 47 src: 21 dest: 9
9  1576601   app_recv: seq: 47 hops: 7 sugg_etx: 0 actual_etx: 7 src: 21 dest: 9
23  1576762   new_hop:
28  1576767   mac_num_tx: 1 seq: 47 src: 28 dest: 14
18  1576807   new_hop:
23  1576811   mac_num_tx: 1 seq: 47 src: 28 dest: 14
16  1576866   HRPL: ============ (RPL ROUTING) ===========
16  1576870   app_send: seq: 47 to: 29 
11  1576910   new_hop:
16  1576914   mac_num_tx: 1 seq: 47 src: 16 dest: 29
22  1577039   rpl_dio: send
6  1577049   new_hop:
11  1577054   mac_num_tx: 1 seq: 47 src: 16 dest: 29
1  1577063   new_hop:
6  1577068   mac_num_tx: 1 seq: 47 src: 16 dest: 29
1  1577071   routing_drop: tcp no route to off-link destination 29
17  1577147   new_hop:
18  1577152   mac_num_tx: 3 seq: 47 src: 28 dest: 14
12  1577261   new_hop:
23  1577264   new_hop:
17  1577266   mac_num_tx: 1 seq: 47 src: 28 dest: 14
28  1577268   mac_num_tx: 4 seq: 47 src: 33 dest: 4
7  1577362   new_hop:
12  1577367   mac_num_tx: 1 seq: 47 src: 28 dest: 14
8  1577406   new_hop:
7  1577411   mac_num_tx: 1 seq: 47 src: 28 dest: 14
18  1577430   new_hop:
23  1577434   mac_num_tx: 2 seq: 47 src: 33 dest: 4
17  1577520   new_hop:
18  1577525   mac_num_tx: 1 seq: 47 src: 33 dest: 4
13  1577527   new_hop:
8  1577531   mac_num_tx: 1 seq: 47 src: 28 dest: 14
12  1577637   new_hop:
17  1577642   mac_num_tx: 1 seq: 47 src: 33 dest: 4
7  1577735   new_hop:
12  1577739   mac_num_tx: 1 seq: 47 src: 33 dest: 4
1  1577749   new_hop:
7  1577753   mac_num_tx: 1 seq: 47 src: 33 dest: 4
2  1577844   new_hop:
1  1577848   mac_num_tx: 1 seq: 47 src: 33 dest: 4
27  1577938   #L 22 1
3  1577971   new_hop:
2  1577976   mac_num_tx: 1 seq: 47 src: 33 dest: 4
4  1577996   new_hop:
3  1578001   mac_num_tx: 1 seq: 47 src: 33 dest: 4
4  1578006   app_recv: seq: 47 hops: 10 sugg_etx: 0 actual_etx: 10 src: 33 dest: 4
14  1578396   new_hop:
13  1578401   mac_num_tx: 1 seq: 47 src: 28 dest: 14
14  1578406   app_recv: seq: 47 hops: 8 sugg_etx: 0 actual_etx: 8 src: 28 dest: 14
31  1579167   HRPL: ============ (RPL ROUTING) ===========
31  1579171   app_send: seq: 47 to: 14 
26  1579309   new_hop:
31  1579314   mac_num_tx: 1 seq: 47 src: 31 dest: 14
21  1579399   new_hop:
26  1579404   mac_num_tx: 1 seq: 47 src: 31 dest: 14
16  1579512   new_hop:
21  1579517   mac_num_tx: 1 seq: 47 src: 31 dest: 14
11  1579537   new_hop:
16  1579542   mac_num_tx: 1 seq: 47 src: 31 dest: 14
23  1579608   HRPL: ============ (RPL ROUTING) ===========
23  1579612   app_send: seq: 47 to: 9 
6  1579673   new_hop:
11  1579678   mac_num_tx: 1 seq: 47 src: 31 dest: 14
1  1579686   new_hop:
6  1579691   mac_num_tx: 1 seq: 47 src: 31 dest: 14
7  1579736   new_hop:
1  1579740   mac_num_tx: 1 seq: 47 src: 31 dest: 14
40  1579750   rpl_dio: send
8  1579780   new_hop:
24  1579782   rpl_dio: send
7  1579784   mac_num_tx: 1 seq: 47 src: 31 dest: 14
18  1579807   new_hop:
23  1579811   mac_num_tx: 2 seq: 47 src: 23 dest: 9
23  1579814   rpl_dao: send
45  1579871   #L 40 1
17  1579893   new_hop:
18  1579897   mac_num_tx: 1 seq: 47 src: 23 dest: 9
13  1579900   new_hop:
8  1579905   mac_num_tx: 1 seq: 47 src: 31 dest: 14
14  1580020   new_hop:
13  1580025   mac_num_tx: 1 seq: 47 src: 31 dest: 14
14  1580030   app_recv: seq: 47 hops: 10 sugg_etx: 0 actual_etx: 10 src: 31 dest: 14
18  1580056   rpl_dao: send
17  1580146   rpl_dao: send
48  1580306   HRPL: ============ (RPL ROUTING) ===========
48  1580310   app_send: seq: 47 to: 45 
12  1580389   new_hop:
17  1580394   mac_num_tx: 1 seq: 47 src: 23 dest: 9
43  1580395   new_hop:
48  1580399   mac_num_tx: 1 seq: 47 src: 48 dest: 45
38  1580415   new_hop:
43  1580420   mac_num_tx: 1 seq: 47 src: 48 dest: 45
13  1580420   rpl_dao: send
33  1580440   new_hop:
38  1580445   mac_num_tx: 1 seq: 47 src: 48 dest: 45
7  1580483   new_hop:
12  1580487   mac_num_tx: 1 seq: 47 src: 23 dest: 9
8  1580531   new_hop:
7  1580535   mac_num_tx: 1 seq: 47 src: 23 dest: 9
28  1580553   new_hop:
33  1580557   mac_num_tx: 1 seq: 47 src: 48 dest: 45
9  1580593   new_hop:
8  1580598   mac_num_tx: 1 seq: 47 src: 23 dest: 9
9  1580603   app_recv: seq: 47 hops: 6 sugg_etx: 0 actual_etx: 6 src: 23 dest: 9
23  1580639   new_hop:
28  1580643   mac_num_tx: 1 seq: 47 src: 48 dest: 45
24  1580778   new_hop:
23  1580783   mac_num_tx: 1 seq: 47 src: 48 dest: 45
29  1580826   new_hop:
24  1580830   mac_num_tx: 1 seq: 47 src: 48 dest: 45
24  1580833   rpl_dio: send
12  1580886   rpl_dao: send
17  1580932   rpl_dao: send
34  1580961   new_hop:
29  1580966   mac_num_tx: 1 seq: 47 src: 48 dest: 45
39  1581082   new_hop:
34  1581086   mac_num_tx: 1 seq: 47 src: 48 dest: 45
40  1581103   new_hop:
40  1581105   rpl_dio: send
39  1581107   mac_num_tx: 1 seq: 47 src: 48 dest: 45
12  1581136   rpl_dao: send
7  1581237   rpl_dao: send
34  1582717   rpl_dio: send
9  1582739   rpl_dao: send
9  1583738   #L 14 0
9  1583740   rpl_dao: send
20  1584193   rpl_dio: send
40  1584234   rpl_dio: send
45  1584369   #L 40 1
30  1584648   rpl_dio: send
45  1584691   rpl_dio: send
21  1585053   rpl_dio: send
22  1585142   #L 21 1
45  1588394   rpl_dio: send
16  1588628   rpl_dio: send
50  1588763   rpl_dio: send
45  1589263   #L 40 0
45  1589264   #L 44 1
45  1589266   parent_switch
45  1589268   rpl_dao: send
35  1589324   rpl_dao: send
17  1589408   rpl_dio: send
34  1589461   rpl_dao: send
29  1589576   rpl_dao: send
40  1589604   rpl_dao: send
24  1589651   rpl_dao: send
39  1589704   rpl_dao: send
19  1589763   #L 24 1;blue
19  1589765   rpl_dao: send
34  1589835   rpl_dao: send
14  1589896   #L 19 1;blue
14  1589898   rpl_dao: send
29  1589947   rpl_dao: send
13  1590025   #L 14 1;blue
13  1590027   rpl_dao: send
24  1590028   rpl_dao: send
8  1590156   #L 13 1;blue
8  1590158   rpl_dao: send
19  1590264   rpl_dao: send
7  1590364   rpl_mem_over: memory overflow
36  1590376   HRPL: ============ (RPL ROUTING) ===========
36  1590380   app_send: seq: 48 to: 29 
40  1590383   rpl_dio: send
14  1590398   rpl_dao: send
31  1590491   new_hop:
36  1590496   mac_num_tx: 1 seq: 48 src: 36 dest: 29
13  1590524   rpl_dao: send
26  1590558   new_hop:
31  1590563   mac_num_tx: 1 seq: 48 src: 36 dest: 29
21  1590648   new_hop:
26  1590653   mac_num_tx: 1 seq: 48 src: 36 dest: 29
8  1590658   rpl_dao: send
40  1590695   rpl_dio: send
16  1590765   new_hop:
21  1590770   mac_num_tx: 1 seq: 48 src: 36 dest: 29
11  1590786   new_hop:
16  1590791   mac_num_tx: 1 seq: 48 src: 36 dest: 29
6  1590922   new_hop:
11  1590927   mac_num_tx: 1 seq: 48 src: 36 dest: 29
1  1590936   new_hop:
6  1590940   mac_num_tx: 1 seq: 48 src: 36 dest: 29
1  1590944   routing_drop: tcp no route to off-link destination 29
26  1591069   HRPL: ============ (RPL ROUTING) ===========
26  1591073   app_send: seq: 48 to: 14 
21  1591151   new_hop:
26  1591155   mac_num_tx: 1 seq: 48 src: 26 dest: 14
9  1591223   rpl_dao: send
16  1591263   new_hop:
21  1591269   mac_num_tx: 1 seq: 48 src: 26 dest: 14
8  1591282   rpl_dao: send
11  1591285   new_hop:
16  1591289   mac_num_tx: 1 seq: 48 src: 26 dest: 14
6  1591421   new_hop:
11  1591425   mac_num_tx: 1 seq: 48 src: 26 dest: 14
47  1591459   HRPL: ============ (RPL ROUTING) ===========
47  1591463   app_send: seq: 48 to: 9 
45  1591527   rpl_dio: send
46  1591540   new_hop:
47  1591545   mac_num_tx: 1 seq: 48 src: 47 dest: 9
50  1591551   #L 45 1
12  1591568   HRPL: ============ (RPL ROUTING) ===========
12  1591572   app_send: seq: 48 to: 35 
41  1591645   new_hop:
46  1591650   mac_num_tx: 1 seq: 48 src: 47 dest: 9
36  1591773   new_hop:
41  1591777   mac_num_tx: 1 seq: 48 src: 47 dest: 9
31  1591866   new_hop:
36  1591871   mac_num_tx: 1 seq: 48 src: 47 dest: 9
26  1591933   new_hop:
31  1591938   mac_num_tx: 1 seq: 48 src: 47 dest: 9
1  1591970   new_hop:
6  1591975   mac_num_tx: 4 seq: 48 src: 26 dest: 14
7  1591987   rpl_dao: send
21  1592023   new_hop:
26  1592028   mac_num_tx: 1 seq: 48 src: 47 dest: 9
7  1592109   new_hop:
1  1592114   mac_num_tx: 1 seq: 48 src: 26 dest: 14
16  1592140   new_hop:
21  1592145   mac_num_tx: 1 seq: 48 src: 47 dest: 9
8  1592157   new_hop:
11  1592161   new_hop:
7  1592162   mac_num_tx: 1 seq: 48 src: 26 dest: 14
16  1592166   mac_num_tx: 1 seq: 48 src: 47 dest: 9
13  1592274   new_hop:
8  1592279   mac_num_tx: 1 seq: 48 src: 26 dest: 14
6  1592297   new_hop:
11  1592302   mac_num_tx: 1 seq: 48 src: 47 dest: 9
1  1592311   new_hop:
6  1592315   mac_num_tx: 1 seq: 48 src: 47 dest: 9
14  1592398   new_hop:
13  1592403   mac_num_tx: 1 seq: 48 src: 26 dest: 14
14  1592408   app_recv: seq: 48 hops: 9 sugg_etx: 0 actual_etx: 9 src: 26 dest: 14
7  1592486   new_hop:
1  1592491   mac_num_tx: 2 seq: 48 src: 47 dest: 9
8  1592530   new_hop:
7  1592535   mac_num_tx: 1 seq: 48 src: 47 dest: 9
9  1592593   new_hop:
8  1592598   mac_num_tx: 1 seq: 48 src: 47 dest: 9
9  1592603   app_recv: seq: 48 hops: 13 sugg_etx: 0 actual_etx: 13 src: 47 dest: 9
17  1592895   new_hop:
12  1592900   mac_num_tx: 2 seq: 48 src: 12 dest: 35
18  1592932   new_hop:
17  1592936   mac_num_tx: 1 seq: 48 src: 12 dest: 35
13  1593002   HRPL: ============ (RPL ROUTING) ===========
13  1593006   app_send: seq: 48 to: 49 
23  1593014   new_hop:
18  1593019   mac_num_tx: 1 seq: 48 src: 12 dest: 35
24  1593154   new_hop:
23  1593158   mac_num_tx: 1 seq: 48 src: 12 dest: 35
29  1593197   new_hop:
24  1593202   mac_num_tx: 1 seq: 48 src: 12 dest: 35
8  1593282   new_hop:
13  1593286   mac_num_tx: 2 seq: 48 src: 13 dest: 49
34  1593337   new_hop:
29  1593341   mac_num_tx: 1 seq: 48 src: 12 dest: 35
7  1593361   new_hop:
8  1593365   mac_num_tx: 1 seq: 48 src: 13 dest: 49
8  1593367   rpl_dio: send
1  1593374   new_hop:
7  1593379   mac_num_tx: 1 seq: 48 src: 13 dest: 49
1  1593383   routing_drop: tcp no route to off-link destination 49
13  1593403   #L 8 1
35  1593430   new_hop:
34  1593435   mac_num_tx: 1 seq: 48 src: 12 dest: 35
35  1593440   app_recv: seq: 48 hops: 7 sugg_etx: 0 actual_etx: 7 src: 12 dest: 35
44  1593512   rpl_dao: send
28  1593514   HRPL: ============ (RPL ROUTING) ===========
28  1593517   app_send: seq: 48 to: 50 
23  1593640   new_hop:
28  1593645   mac_num_tx: 1 seq: 48 src: 28 dest: 50
24  1593775   new_hop:
23  1593780   mac_num_tx: 1 seq: 48 src: 28 dest: 50
29  1593823   new_hop:
24  1593828   mac_num_tx: 1 seq: 48 src: 28 dest: 50
27  1593888   HRPL: ============ (RPL ROUTING) ===========
27  1593892   app_send: seq: 48 to: 24 
34  1593963   new_hop:
29  1593967   mac_num_tx: 1 seq: 48 src: 28 dest: 50
22  1594011   new_hop:
27  1594016   mac_num_tx: 1 seq: 48 src: 27 dest: 24
39  1594079   new_hop:
34  1594084   mac_num_tx: 1 seq: 48 src: 28 dest: 50
40  1594104   new_hop:
39  1594109   mac_num_tx: 1 seq: 48 src: 28 dest: 50
41  1594109   HRPL: ============ (RPL ROUTING) ===========
41  1594112   app_send: seq: 48 to: 9 
21  1594147   new_hop:
36  1594148   new_hop:
22  1594151   mac_num_tx: 1 seq: 48 src: 27 dest: 24
41  1594153   mac_num_tx: 1 seq: 48 src: 41 dest: 9
50  1594185   rpl_dao: send
31  1594245   new_hop:
36  1594250   mac_num_tx: 1 seq: 48 src: 41 dest: 9
16  1594263   new_hop:
21  1594269   mac_num_tx: 1 seq: 48 src: 27 dest: 24
11  1594285   new_hop:
16  1594289   mac_num_tx: 1 seq: 48 src: 27 dest: 24
26  1594309   new_hop:
31  1594313   mac_num_tx: 1 seq: 48 src: 41 dest: 9
21  1594399   new_hop:
26  1594403   mac_num_tx: 1 seq: 48 src: 41 dest: 9
6  1594424   new_hop:
11  1594429   mac_num_tx: 1 seq: 48 src: 27 dest: 24
1  1594438   new_hop:
6  1594443   mac_num_tx: 1 seq: 48 src: 27 dest: 24
1  1594446   routing_drop: tcp no route to off-link destination 24
16  1594511   new_hop:
21  1594516   mac_num_tx: 1 seq: 48 src: 41 dest: 9
11  1594533   new_hop:
16  1594537   mac_num_tx: 1 seq: 48 src: 41 dest: 9
6  1594672   new_hop:
11  1594677   mac_num_tx: 1 seq: 48 src: 41 dest: 9
1  1594686   new_hop:
6  1594691   mac_num_tx: 1 seq: 48 src: 41 dest: 9
7  1594735   new_hop:
1  1594740   mac_num_tx: 1 seq: 48 src: 41 dest: 9
8  1594783   new_hop:
7  1594787   mac_num_tx: 1 seq: 48 src: 41 dest: 9
9  1594842   new_hop:
8  1594846   mac_num_tx: 1 seq: 48 src: 41 dest: 9
9  1594852   app_recv: seq: 48 hops: 11 sugg_etx: 0 actual_etx: 11 src: 41 dest: 9
25  1594994   rpl_dio: send
45  1595199   rpl_dao: send
40  1595205   mac_drop: csma drops due to multiple collisions
45  1595240   rpl_dao: send
38  1595259   HRPL: ============ (RPL ROUTING) ===========
42  1595260   HRPL: ============ (RPL ROUTING) ===========
38  1595263   app_send: seq: 48 to: 9 
42  1595264   app_send: seq: 48 to: 19 
7  1595304   rpl_dio: send
33  1595318   new_hop:
38  1595322   mac_num_tx: 1 seq: 48 src: 38 dest: 9
40  1595399   rpl_dio: send
28  1595427   new_hop:
33  1595431   mac_num_tx: 1 seq: 48 src: 38 dest: 9
40  1595501   #L 39 0
40  1595503   #L 35 1
40  1595505   parent_switch
40  1595506   rpl_dao: send
23  1595512   new_hop:
44  1595514   #L 45 1;blue
44  1595516   rpl_dao: send
28  1595517   mac_num_tx: 1 seq: 48 src: 38 dest: 9
18  1595557   new_hop:
23  1595561   mac_num_tx: 1 seq: 48 src: 38 dest: 9
39  1595579   rpl_dao: send
17  1595647   new_hop:
18  1595652   mac_num_tx: 1 seq: 48 src: 38 dest: 9
37  1595707   new_hop:
34  1595710   rpl_dao: send
42  1595712   mac_num_tx: 3 seq: 48 src: 42 dest: 19
12  1595764   new_hop:
17  1595769   mac_num_tx: 1 seq: 48 src: 38 dest: 9
32  1595782   new_hop:
37  1595786   mac_num_tx: 1 seq: 48 src: 42 dest: 19
29  1595825   rpl_dao: send
7  1595862   new_hop:
12  1595866   mac_num_tx: 1 seq: 48 src: 38 dest: 9
31  1595868   new_hop:
32  1595872   mac_num_tx: 1 seq: 48 src: 42 dest: 19
24  1595900   rpl_dao: send
8  1595906   new_hop:
7  1595910   mac_num_tx: 1 seq: 48 src: 38 dest: 9
26  1595935   new_hop:
31  1595939   mac_num_tx: 1 seq: 48 src: 42 dest: 19
9  1595969   new_hop:
8  1595973   mac_num_tx: 1 seq: 48 src: 38 dest: 9
9  1595978   app_recv: seq: 48 hops: 9 sugg_etx: 0 actual_etx: 9 src: 38 dest: 9
44  1596016   #L 45 1;blue
44  1596018   rpl_dao: send
21  1596024   new_hop:
26  1596029   mac_num_tx: 1 seq: 48 src: 42 dest: 19
37  1596099   HRPL: ============ (RPL ROUTING) ===========
